"","pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher_1","fielder_2_1","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp"
"700","FF",2022-05-09,90.7,1.46,6.03,"Urías, Julio",545350,628711,"","foul_bunt",NA,NA,NA,NA,4,"Jake Marisnick bunt grounds out, pitcher Julio Urias to first baseman Freddie Freeman.","R","R","L","PIT","LAD","S",NA,"",0,1,2022,0.33,1.54,-0.8,2.48,NA,NA,NA,0,5,"Bot",NA,NA,NA,NA,605131,NA,NA,-6.30232126247528,-131.780329306093,-6.16338381390503,5.22780879903787,29.1373729020068,-13.0638802607973,3.47,1.61,105,NA,NA,89.9,2474,6,662287,628711,605131,518692,666158,593643,607208,621035,641355,605141,54.55,NA,NA,NA,NA,NA,NA,NA,39,2,"4-Seam Fastball",1,0,1,0,0,1,1,0,"Infield shift","Standard",151,0,-0.046
"701","FF",2022-05-09,92,1.42,5.99,"Urías, Julio",545350,628711,"","foul_bunt",NA,NA,NA,NA,5,"Jake Marisnick bunt grounds out, pitcher Julio Urias to first baseman Freddie Freeman.","R","R","L","PIT","LAD","S",NA,"",0,0,2022,0.43,1.5,0.07,2.59,NA,NA,NA,0,5,"Bot",NA,NA,NA,NA,605131,NA,NA,-4.29637404148828,-133.759897110123,-5.92307756763796,6.09539819673917,31.4573759727717,-13.1577968950035,3.47,1.61,45,NA,NA,90.9,2469,5.9,662287,628711,605131,518692,666158,593643,607208,621035,641355,605141,54.62,NA,NA,NA,NA,NA,NA,NA,39,1,"4-Seam Fastball",1,0,1,0,0,1,1,0,"Infield shift","Standard",148,0,-0.034
"702","CU",2022-05-09,81,1.72,5.98,"Urías, Julio",545350,628711,"field_out","hit_into_play",NA,NA,NA,NA,7,"Jake Marisnick bunt grounds out, pitcher Julio Urias to first baseman Freddie Freeman.","R","R","L","PIT","LAD","X",1,"ground_ball",0,0,2022,-1.06,0.22,-0.79,1.89,NA,NA,NA,0,3,"Bot",136.46,191.49,NA,NA,605131,NA,NA,-3.52607297788553,-117.936614952979,-2.83867024694103,-9.07543040262696,24.9608207150307,-29.8005629739647,3.47,1.61,1,40.6,-71,79.7,2972,5.6,662287,628711,605131,518692,666158,593643,607208,621035,641355,605141,54.88,0.149,0.134,0,1,0,0,1,22,1,"Curveball",0,0,0,0,0,0,0,0,"Infield shift","Standard",287,-0.025,0.143
"703","CU",2022-04-27,80.2,1.45,6.03,"Urías, Julio",669450,628711,"field_out","hit_into_play",NA,NA,NA,NA,2,"Cooper Hummel grounds out, pitcher Julio Urias to first baseman Freddie Freeman.","R","R","L","ARI","LAD","X",1,"ground_ball",0,1,2022,-1.51,0.06,0.11,2.77,NA,NA,NA,2,3,"Bot",119.37,184.11,NA,NA,605131,NA,NA,-0.130000090750382,-116.8247879531,-0.586779845760931,-13.6713140946733,24.210761402588,-31.7457261064529,3.15,1.44,1,61.9,-62,79.1,2900,5.7,663393,628711,605131,518692,666158,571970,607208,621035,641355,605141,54.83,0.246,0.23,0,1,0,0,2,21,2,"Curveball",0,0,0,0,0,0,0,0,"Infield shift","Standard",306,-0.012,-0.077
"704","FF",2022-04-27,92.3,1.43,6.05,"Urías, Julio",669450,628711,"","called_strike",NA,NA,NA,NA,2,"Cooper Hummel grounds out, pitcher Julio Urias to first baseman Freddie Freeman.","R","R","L","ARI","LAD","S",NA,"",0,0,2022,-0.07,1.63,0.15,2.67,NA,NA,NA,2,3,"Bot",NA,NA,NA,NA,605131,NA,NA,-3.08350504982108,-134.344366453399,-6.24676416761045,-0.139760162167097,30.2832287662947,-11.271052618915,3.17,1.48,NA,NA,NA,91.1,2561,5.6,663393,628711,605131,518692,666158,571970,607208,621035,641355,605141,54.86,NA,NA,NA,NA,NA,NA,NA,21,1,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Infield shift","Standard",161,0,-0.018
"705","SL",2022-05-29,89.6,-2.18,6.61,"Mikolas, Miles",543939,571945,"field_out","hit_into_play",NA,NA,NA,NA,3,"Kolten Wong bunt grounds out softly, pitcher Miles Mikolas to first baseman Paul Goldschmidt.","R","L","R","STL","MIL","X",1,"ground_ball",0,0,2022,0.56,0.4,0.58,2.78,NA,NA,NA,0,5,"Top",122.04,196.18,NA,NA,668800,NA,NA,5.6637543091774,-130.393036969729,-4.37517925073332,5.30796367935062,25.0491296160561,-26.864537553843,3.14,1.51,6,29.8,-21,90.2,2367,6.5,661990,571945,668800,502671,669357,624641,669242,660766,663457,680977,54.05,0.314,0.296,0,1,0,0,1,33,1,"Slider",0,4,4,0,4,0,4,0,"Standard","Strategic",162,0.007,0.143
"706","FF",2022-05-17,91.5,-1.9,6.32,"Mikolas, Miles",608671,571945,"force_out","hit_into_play",NA,NA,NA,NA,6,"Travis Jankowski grounds into a force out, pitcher Miles Mikolas to second baseman Tommy Edman to shortstop Brendan Donovan.   Dominic Smith scores.    Eduardo Escobar to 3rd.    Luis Guillorme out at 2nd.    Travis Jankowski to 1st.","R","L","R","NYM","STL","X",1,"ground_ball",3,1,2022,-0.57,1.41,0.61,2.64,642086,500871,641645,0,2,"Bot",143.09,157.88,NA,NA,425877,NA,NA,7.59447177744712,-133.060389910301,-6.5833487459727,-8.29435990727664,25.3402348821116,-14.1222698948566,3.51,1.69,76,78.3,4,92.6,2275,6.7,662507,571945,425877,660766,669242,571448,680977,641933,664056,666185,53.79,0.271,0.244,0,1,0,0,2,15,5,"4-Seam Fastball",0,0,0,0,0,1,1,0,"Strategic","Standard",201,-0.001,-1.169
"707","FF",2022-05-17,90.7,-1.88,6.43,"Mikolas, Miles",608671,571945,"","called_strike",NA,NA,NA,NA,5,"Travis Jankowski grounds into a force out, pitcher Miles Mikolas to second baseman Tommy Edman to shortstop Brendan Donovan.   Dominic Smith scores.    Eduardo Escobar to 3rd.    Luis Guillorme out at 2nd.    Travis Jankowski to 1st.","R","L","R","NYM","STL","S",NA,"",3,0,2022,-0.55,1.33,-0.08,2.52,642086,500871,641645,0,2,"Bot",NA,NA,NA,NA,425877,NA,NA,5.69414045523875,-132.034030739255,-6.84028070653922,-7.56530732644132,23.5968287147873,-15.3414898361347,3.52,1.62,NA,NA,NA,91.7,2302,6.5,662507,571945,425877,660766,669242,571448,680977,641933,664056,666185,53.96,NA,NA,NA,NA,NA,NA,NA,15,4,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Strategic","Standard",205,0,-0.191
"708","SI",2022-05-17,90.2,-2.21,6.31,"Mikolas, Miles",608671,571945,"","ball",NA,NA,NA,NA,11,"Travis Jankowski grounds into a force out, pitcher Miles Mikolas to second baseman Tommy Edman to shortstop Brendan Donovan.   Dominic Smith scores.    Eduardo Escobar to 3rd.    Luis Guillorme out at 2nd.    Travis Jankowski to 1st.","R","L","R","NYM","STL","B",NA,"",2,0,2022,-1.28,1.39,-1.19,4.16,642086,500871,641645,0,2,"Bot",NA,NA,NA,NA,425877,NA,NA,5.24339867843355,-131.261911053907,-2.36393089115557,-15.8721735297399,26.7056401151655,-15.794151375,3.57,1.69,NA,NA,NA,90.3,2257,6.2,662507,571945,425877,660766,669242,571448,680977,641933,664056,666185,54.26,NA,NA,NA,NA,NA,NA,NA,15,3,"Sinker",0,0,0,0,0,0,0,0,"Strategic","Standard",205,0,0.414
"709","SI",2022-05-17,92.2,-1.8,6.49,"Mikolas, Miles",608671,571945,"","ball",NA,NA,NA,NA,11,"Travis Jankowski grounds into a force out, pitcher Miles Mikolas to second baseman Tommy Edman to shortstop Brendan Donovan.   Dominic Smith scores.    Eduardo Escobar to 3rd.    Luis Guillorme out at 2nd.    Travis Jankowski to 1st.","R","L","R","NYM","STL","B",NA,"",1,0,2022,-1.15,1.17,-0.63,3.81,642086,500871,641645,0,2,"Bot",NA,NA,NA,NA,425877,NA,NA,5.47946017118672,-134.281978180651,-3.61094673345767,-15.0816902381425,25.071854760262,-17.3866581482421,3.57,1.69,NA,NA,NA,92.9,2278,6.4,662507,571945,425877,660766,669242,571448,680977,641933,664056,666185,54.12,NA,NA,NA,NA,NA,NA,NA,15,2,"Sinker",0,0,0,0,0,0,0,0,"Strategic","Standard",200,0,0.158
"710","CU",2022-05-17,76.9,-1.81,6.52,"Mikolas, Miles",608671,571945,"","ball",NA,NA,NA,NA,14,"Travis Jankowski grounds into a force out, pitcher Miles Mikolas to second baseman Tommy Edman to shortstop Brendan Donovan.   Dominic Smith scores.    Eduardo Escobar to 3rd.    Luis Guillorme out at 2nd.    Travis Jankowski to 1st.","R","L","R","NYM","STL","B",NA,"",0,0,2022,0.89,-1.23,0.98,1.85,642086,500871,641645,0,2,"Bot",NA,NA,NA,NA,425877,NA,NA,4.30954589463689,-111.967105336536,-0.738659988619121,6.77104131414276,18.7011813435906,-42.6600433094993,3.52,1.69,NA,NA,NA,77.3,2668,6.4,662507,571945,425877,660766,669242,571448,680977,641933,664056,666185,54.1,NA,NA,NA,NA,NA,NA,NA,15,1,"Curveball",0,0,0,0,0,0,0,0,"Strategic","Standard",31,0,0.155
"711","SI",2022-05-11,92.6,-2.1,6.43,"Mikolas, Miles",663527,571945,"field_out","hit_into_play",NA,NA,NA,NA,8,"Tyler Nevin grounds out, first baseman Paul Goldschmidt to pitcher Miles Mikolas.","R","R","R","STL","BAL","X",3,"ground_ball",2,1,2022,-1.18,1,-0.13,2.05,NA,NA,NA,2,7,"Top",147.08,166.4,NA,NA,425877,NA,NA,7.5930170040802,-134.469904391718,-7.52476795982058,-16.0111798609448,29.8059375569281,-18.5823893816193,3.5,1.65,2,75.7,-45,92.2,2230,6.2,662006,571945,425877,502671,669242,571448,680977,660766,664056,666185,54.28,0.094,0.091,0,1,0,0,2,55,4,"Sinker",8,1,1,8,1,8,1,8,"Infield shift","Standard",206,0,-0.109
"712","SL",2022-05-11,87.3,-2.1,6.44,"Mikolas, Miles",663527,571945,"","swinging_strike",NA,NA,NA,NA,8,"Tyler Nevin grounds out, first baseman Paul Goldschmidt to pitcher Miles Mikolas.","R","R","R","STL","BAL","S",NA,"",2,0,2022,0.5,0.25,0.09,1.87,NA,NA,NA,2,7,"Top",NA,NA,NA,NA,425877,NA,NA,4.26698864121901,-127.108378023205,-5.39109877880117,4.58594277347408,25.0587615221079,-28.6388655781859,3.5,1.65,NA,NA,NA,87.6,2389,6.4,662006,571945,425877,502671,669242,571448,680977,660766,664056,666185,54.13,NA,NA,NA,NA,NA,NA,NA,55,3,"Slider",8,1,1,8,1,8,1,8,"Infield shift","Standard",168,0,-0.027
"713","FF",2022-05-11,93.3,-2.17,6.41,"Mikolas, Miles",663527,571945,"","ball",NA,NA,NA,NA,14,"Tyler Nevin grounds out, first baseman Paul Goldschmidt to pitcher Miles Mikolas.","R","R","R","STL","BAL","B",NA,"",1,0,2022,-0.5,0.99,1,1.83,NA,NA,NA,2,7,"Top",NA,NA,NA,NA,425877,NA,NA,9.2176383557504,-135.373602863566,-8.10848471262842,-8.25145673018807,31.7005818487355,-18.3286348604032,3.61,1.66,NA,NA,NA,92.7,2357,6.3,662006,571945,425877,502671,669242,571448,680977,660766,664056,666185,54.22,NA,NA,NA,NA,NA,NA,NA,55,2,"4-Seam Fastball",8,1,1,8,1,8,1,8,"Infield shift","Standard",209,0,0.025
"714","CU",2022-05-11,75.8,-1.78,6.67,"Mikolas, Miles",663527,571945,"","ball",NA,NA,NA,NA,14,"Tyler Nevin grounds out, first baseman Paul Goldschmidt to pitcher Miles Mikolas.","R","R","R","STL","BAL","B",NA,"",0,0,2022,0.89,-1.27,1.83,2.26,NA,NA,NA,2,7,"Top",NA,NA,NA,NA,425877,NA,NA,5.93388151083878,-110.133575885079,0.279932751460448,5.97812710787513,22.5152363367409,-42.7033921533757,3.52,1.65,NA,NA,NA,75.4,2558,6.4,662006,571945,425877,502671,669242,571448,680977,660766,664056,666185,54.08,NA,NA,NA,NA,NA,NA,NA,55,1,"Curveball",8,1,1,8,1,8,1,8,"Infield shift","Standard",36,0,0.016
"715","SL",2022-05-11,88.1,-2.1,6.45,"Mikolas, Miles",669720,571945,"field_out","hit_into_play",NA,NA,NA,NA,9,"Austin Hays grounds out, pitcher Miles Mikolas to first baseman Paul Goldschmidt.","R","R","R","STL","BAL","X",1,"ground_ball",1,0,2022,0.4,0.38,0.74,1.64,NA,NA,623993,2,6,"Top",129.32,181.14,NA,NA,425877,NA,NA,6.08213275134129,-128.192957654146,-6.4607743582408,3.3493793930855,22.5799125100204,-26.9937303584897,3.36,1.61,2,75.1,-50,88.7,2408,6.3,662006,571945,425877,502671,669242,571448,680977,660766,664056,666185,54.17,0.134,0.127,0,1,0,0,2,47,2,"Slider",7,1,1,7,1,7,1,7,"Infield shift","Standard",142,0.004,-0.262
"716","SL",2022-05-11,88.1,-2.09,6.52,"Mikolas, Miles",669720,571945,"","ball",NA,NA,NA,NA,14,"Austin Hays grounds out, pitcher Miles Mikolas to first baseman Paul Goldschmidt.","R","R","R","STL","BAL","B",NA,"",0,0,2022,0.31,0.59,0.61,0.84,NA,NA,623993,2,6,"Top",NA,NA,NA,NA,425877,NA,NA,5.92403325434858,-128.097275071355,-9.01457790064166,2.44587633918844,22.4781654334444,-24.1493762817132,3.38,1.65,NA,NA,NA,88.7,2351,6.4,662006,571945,425877,502671,669242,571448,680977,660766,664056,666185,54.14,NA,NA,NA,NA,NA,NA,NA,47,1,"Slider",7,1,1,7,1,7,1,7,"Infield shift","Standard",181,0,0.039
"717","SL",2022-05-11,85.3,-2,6.6,"Mikolas, Miles",572008,571945,"field_out","hit_into_play",NA,NA,NA,NA,14,"Chris Owings grounds out softly, pitcher Miles Mikolas to first baseman Paul Goldschmidt.","R","R","R","STL","BAL","X",1,"ground_ball",2,1,2022,0.36,0.15,0.84,1.81,NA,455139,NA,2,5,"Top",138.29,189.58,NA,NA,425877,NA,NA,5.9765259770747,-124.21880711377,-5.36558102033815,2.73440222267311,21.6627925432879,-29.7867736726337,3.05,1.53,2,55.1,-53,85.9,2381,6.3,662006,571945,425877,502671,669242,571448,680977,660766,664056,666185,54.17,0.177,0.167,0,1,0,0,1,40,4,"Slider",7,1,1,7,1,7,1,7,"Standard","Standard",129,0.007,-0.333
"718","CU",2022-05-11,74.3,-1.94,6.67,"Mikolas, Miles",572008,571945,"","blocked_ball",NA,NA,NA,NA,14,"Chris Owings grounds out softly, pitcher Miles Mikolas to first baseman Paul Goldschmidt.","R","R","R","STL","BAL","B",NA,"",1,1,2022,0.63,-1.34,0.56,0.79,NA,455139,NA,2,5,"Top",NA,NA,NA,NA,425877,NA,NA,4.02655490721293,-108.136953756451,-2.38841184168793,4.09585034136959,20.800921919615,-42.3543056754385,3.08,1.53,NA,NA,NA,74.1,2508,6.4,662006,571945,425877,502671,669242,571448,680977,660766,664056,666185,54.13,NA,NA,NA,NA,NA,NA,NA,40,3,"Curveball",7,1,1,7,1,7,1,7,"Standard","Standard",36,0,0.025
"719","SL",2022-05-11,87,-2,6.61,"Mikolas, Miles",572008,571945,"","ball",NA,NA,NA,NA,14,"Chris Owings grounds out softly, pitcher Miles Mikolas to first baseman Paul Goldschmidt.","R","R","R","STL","BAL","B",NA,"",0,1,2022,0.19,0.23,1.11,1.98,NA,455139,NA,2,5,"Top",NA,NA,NA,NA,425877,NA,NA,7.0824611531628,-126.482919837341,-5.44824006742434,0.724949043576422,24.0026448448304,-28.8115043268261,3.1,1.5,NA,NA,NA,87.3,2411,6.4,662006,571945,425877,502671,669242,571448,680977,660766,664056,666185,54.11,NA,NA,NA,NA,NA,NA,NA,40,2,"Slider",7,1,1,7,1,7,1,7,"Standard","Standard",118,0,0.036
"720","FF",2022-05-11,92.9,-1.91,6.66,"Mikolas, Miles",572008,571945,"","foul",NA,NA,NA,NA,12,"Chris Owings grounds out softly, pitcher Miles Mikolas to first baseman Paul Goldschmidt.","R","R","R","STL","BAL","S",NA,"",0,0,2022,-0.04,1.23,0.06,3.36,NA,455139,NA,2,5,"Top",NA,NA,NA,NA,425877,NA,NA,5.14552632603003,-135.261080342164,-5.46460107666665,-1.45604491136031,25.9920668431861,-16.0010567095539,3.05,1.53,NA,NA,NA,93.8,2280,6.5,662006,571945,425877,502671,669242,571448,680977,660766,664056,666185,54.01,NA,NA,NA,NA,NA,NA,NA,40,1,"4-Seam Fastball",7,1,1,7,1,7,1,7,"Standard","Standard",206,0,-0.04
"721","SI",2022-05-11,94.1,-2.01,6.52,"Mikolas, Miles",622761,571945,"field_out","hit_into_play",NA,NA,NA,NA,5,"Jorge Mateo grounds out, first baseman Paul Goldschmidt to pitcher Miles Mikolas.","R","R","R","STL","BAL","X",3,"ground_ball",0,0,2022,-1.03,0.97,-0.24,2.49,NA,NA,NA,2,2,"Top",149.11,163.35,NA,NA,425877,NA,NA,6.8864800765306,-136.858577355264,-6.95556069046007,-14.4298456998789,28.0069298995178,-18.6943396086714,3.38,1.64,10,89.7,-12,94.7,2239,6.5,662006,571945,425877,502671,669242,571448,680977,660766,664056,666185,53.98,0.126,0.121,0,1,0,0,2,9,1,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",200,0.01,-0.095
"722","CU",2022-05-11,78.3,-1.97,6.67,"Mikolas, Miles",656775,571945,"field_out","hit_into_play",NA,NA,NA,NA,13,"Cedric Mullins grounds out, first baseman Paul Goldschmidt to pitcher Miles Mikolas.","R","L","R","STL","BAL","X",3,"ground_ball",1,2,2022,0.96,-1.18,-0.28,0.83,NA,NA,NA,0,1,"Top",159.77,165.89,NA,NA,425877,NA,NA,1.89034550061377,-114.006860883935,-3.55898324092091,7.98717941572826,21.7514246618267,-41.9541568462963,3.33,1.55,NA,NA,NA,78.2,2594,6.3,662006,571945,425877,502671,669242,571448,680977,660766,664056,666185,54.23,NA,NA,0,NA,0,0,NA,1,5,"Curveball",0,0,0,0,0,0,0,0,"Standard","Standard",30,0.022,-0.16
"723","SI",2022-05-11,94.7,-2.03,6.53,"Mikolas, Miles",656775,571945,"","foul",NA,NA,NA,NA,11,"Cedric Mullins grounds out, first baseman Paul Goldschmidt to pitcher Miles Mikolas.","R","L","R","STL","BAL","S",NA,"",1,2,2022,-1.05,0.95,-0.4,3.63,NA,NA,NA,0,1,"Top",NA,NA,NA,NA,425877,NA,NA,6.592471277904,-137.852238700961,-4.05840833504217,-14.7670451036202,28.9357082220272,-19.3759995372202,3.33,1.55,270,78.7,40,94.8,2254,6.2,662006,571945,425877,502671,669242,571448,680977,660766,664056,666185,54.32,NA,NA,NA,NA,NA,NA,NA,1,4,"Sinker",0,0,0,0,0,0,0,0,"Strategic","Standard",206,0,0
"724","SL",2022-05-11,88.8,-2.12,6.71,"Mikolas, Miles",656775,571945,"","foul",NA,NA,NA,NA,9,"Cedric Mullins grounds out, first baseman Paul Goldschmidt to pitcher Miles Mikolas.","R","L","R","STL","BAL","S",NA,"",1,1,2022,0.29,0.33,0.66,1.62,NA,NA,NA,0,1,"Top",NA,NA,NA,NA,425877,NA,NA,6.1847609395177,-129.165066192853,-7.08567556550903,1.97223148828358,26.3810823382158,-27.258940287011,3.33,1.55,349,97.5,33,88.6,2501,6.1,662006,571945,425877,502671,669242,571448,680977,660766,664056,666185,54.36,NA,NA,NA,NA,NA,NA,NA,1,3,"Slider",0,0,0,0,0,0,0,0,"Infield shift","Standard",166,0,-0.053
"725","FF",2022-05-11,95,-1.84,6.63,"Mikolas, Miles",656775,571945,"","ball",NA,NA,NA,NA,14,"Cedric Mullins grounds out, first baseman Paul Goldschmidt to pitcher Miles Mikolas.","R","L","R","STL","BAL","B",NA,"",0,1,2022,-0.42,1.18,1.43,2.35,NA,NA,NA,0,1,"Top",NA,NA,NA,NA,425877,NA,NA,9.54314414504812,-137.917754814636,-8.21114821042833,-7.50890304663087,30.3822122947763,-15.3638468803211,3.32,1.55,NA,NA,NA,95.3,2370,6.6,662006,571945,425877,502671,669242,571448,680977,660766,664056,666185,53.94,NA,NA,NA,NA,NA,NA,NA,1,2,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Infield shift","Standard",204,0,0.025
"726","SL",2022-05-11,89.7,-2.14,6.61,"Mikolas, Miles",656775,571945,"","called_strike",NA,NA,NA,NA,3,"Cedric Mullins grounds out, first baseman Paul Goldschmidt to pitcher Miles Mikolas.","R","L","R","STL","BAL","S",NA,"",0,0,2022,0.3,0.79,0.32,2.91,NA,NA,NA,0,1,"Top",NA,NA,NA,NA,425877,NA,NA,5.41645420045822,-130.569372825202,-4.8473584712736,2.43820621055193,25.1361583726759,-22.3445206486376,3.2,1.45,NA,NA,NA,89.6,2386,6,662006,571945,425877,502671,669242,571448,680977,660766,664056,666185,54.5,NA,NA,NA,NA,NA,NA,NA,1,1,"Slider",0,0,0,0,0,0,0,0,"Infield shift","Standard",180,0,-0.034
"727","CH",2022-04-30,83.4,-2.27,6.36,"Mikolas, Miles",606466,571945,"field_out","hit_into_play",NA,NA,NA,NA,11,"Ketel Marte grounds out, pitcher Miles Mikolas to first baseman Paul Goldschmidt.","R","L","R","STL","ARI","X",1,"ground_ball",1,1,2022,-0.9,0.62,-0.97,3.16,NA,NA,NA,1,5,"Top",129.38,181.14,NA,NA,425877,NA,NA,4.82100045406617,-121.433301457181,-2.22436431959342,-9.81256213030385,21.7376729799844,-25.7419298544683,3.59,1.74,1,71.2,-78,84.5,1586,6.8,662036,571945,425877,502671,669242,680977,624641,572816,664056,666185,53.73,0.243,0.219,0,1,0,0,2,28,3,"Changeup",0,0,0,0,0,0,0,0,"Infield shift","Standard",228,0.021,-0.149
"728","CU",2022-04-30,76.1,-2.24,6.64,"Mikolas, Miles",606466,571945,"","ball",NA,NA,NA,NA,14,"Ketel Marte grounds out, pitcher Miles Mikolas to first baseman Paul Goldschmidt.","R","L","R","STL","ARI","B",NA,"",0,1,2022,0.75,-1.24,0.6,0.44,NA,NA,NA,1,5,"Top",NA,NA,NA,NA,425877,NA,NA,4.60433859948047,-110.730457615572,-3.6736898476458,5.29422425769694,21.1924918441114,-41.8389726010788,3.74,1.76,NA,NA,NA,76,2459,6.4,662036,571945,425877,502671,669242,680977,624641,572816,664056,666185,54.11,NA,NA,NA,NA,NA,NA,NA,28,2,"Curveball",0,0,0,0,0,0,0,0,"Infield shift","Standard",33,0,0.015
"729","SL",2022-04-30,87.2,-2.18,6.51,"Mikolas, Miles",606466,571945,"","swinging_strike",NA,NA,NA,NA,14,"Ketel Marte grounds out, pitcher Miles Mikolas to first baseman Paul Goldschmidt.","R","L","R","STL","ARI","S",NA,"",0,0,2022,0.23,0.36,0.52,1.56,NA,NA,NA,1,5,"Top",NA,NA,NA,NA,425877,NA,NA,6.04302217589867,-126.846672330882,-6.57538109268322,1.48308289647257,22.5256787976498,-27.2409313813862,3.59,1.74,NA,NA,NA,87.9,2238,6.5,662036,571945,425877,502671,669242,680977,624641,572816,664056,666185,54.03,NA,NA,NA,NA,NA,NA,NA,28,1,"Slider",0,0,0,0,0,0,0,0,"Infield shift","Standard",171,0,-0.024
"730","CS",2022-04-25,67.3,-1.81,6.67,"Mikolas, Miles",429664,571945,"field_out","hit_into_play",NA,NA,NA,NA,4,"Robinson Cano pops out to pitcher Miles Mikolas.","R","L","R","STL","NYM","X",1,"popup",1,2,2022,0.61,-1.33,-0.74,2.36,NA,624413,NA,2,4,"Top",127.7,180.66,NA,NA,425877,NA,NA,1.02363938749522,-97.8767610840268,2.26935750950017,3.70606145431806,17.9171299382948,-41.3161358122152,3.53,1.66,54,60.7,75,67.1,2231,6.5,662008,571945,425877,502671,669242,571448,624641,641933,664056,666185,53.96,0,0,0,1,0,0,3,27,4,"Curveball",0,0,0,0,0,0,0,0,"Strategic","Standard",27,0.041,-0.233
"731","SL",2022-04-25,87.4,-1.92,6.62,"Mikolas, Miles",429664,571945,"","foul",NA,NA,NA,NA,14,"Robinson Cano pops out to pitcher Miles Mikolas.","R","L","R","STL","NYM","S",NA,"",1,1,2022,0.35,0.45,1.24,2.34,NA,624413,NA,2,4,"Top",NA,NA,NA,NA,425877,NA,NA,6.87668064635632,-127.033043084095,-5.0871406765023,2.39532151593551,26.4813788027707,-26.4041670912957,3.53,1.66,42,98.2,-1,87.4,2402,6.4,662008,571945,425877,502671,669242,571448,624641,641933,664056,666185,54.12,NA,NA,NA,NA,NA,NA,NA,27,3,"Slider",0,0,0,0,0,0,0,0,"Strategic","Standard",171,0,-0.076
"732","SI",2022-04-25,92.5,-1.81,6.6,"Mikolas, Miles",429664,571945,"","ball",NA,NA,NA,NA,11,"Robinson Cano pops out to pitcher Miles Mikolas.","R","L","R","STL","NYM","B",NA,"",0,1,2022,-1.23,1.1,-1.4,3.31,NA,624413,NA,2,4,"Top",NA,NA,NA,NA,425877,NA,NA,3.72998097354347,-134.586476620332,-4.93218022963293,-15.7993971127983,30.7933688847928,-17.943438364519,3.74,1.77,NA,NA,NA,92.4,2242,6.3,662008,571945,425877,502671,669242,571448,624641,641933,664056,666185,54.16,NA,NA,NA,NA,NA,NA,NA,27,2,"Sinker",0,0,0,0,0,0,0,0,"Strategic","Standard",204,0,0.036
"733","FF",2022-04-25,92,-2.11,6.53,"Mikolas, Miles",429664,571945,"","called_strike",NA,NA,NA,NA,5,"Robinson Cano pops out to pitcher Miles Mikolas.","R","L","R","STL","NYM","S",NA,"",0,0,2022,-0.44,1.57,-0.05,2.91,NA,624413,NA,2,4,"Top",NA,NA,NA,NA,425877,NA,NA,6.18749169110788,-133.684596587913,-6.72056196616894,-6.66499018380741,30.4838819833388,-12.1040176816464,3.71,1.8,NA,NA,NA,92.1,2264,6.6,662008,571945,425877,502671,669242,571448,624641,641933,664056,666185,53.92,NA,NA,NA,NA,NA,NA,NA,27,1,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Strategic","Standard",206,0,-0.04
"734","CU",2022-04-20,77,-2.01,6.59,"Mikolas, Miles",660821,571945,"field_out","hit_into_play",NA,NA,NA,NA,7,"Jesus Sanchez grounds out, pitcher Miles Mikolas to second baseman Tommy Edman to first baseman Paul Goldschmidt.","R","L","R","MIA","STL","X",1,"ground_ball",0,2,2022,1.16,-1.25,-0.47,2.12,NA,NA,NA,2,1,"Bot",144.1,164.75,NA,NA,425877,NA,NA,1.17293717696577,-111.990455245641,-0.0696349266684262,9.31544387256581,24.9931454070576,-42.7601148097047,3.31,1.59,2,80.6,-46,76.3,2730,6.3,661404,571945,425877,502671,669242,571448,657557,641933,664056,663457,54.17,0.083,0.078,0,1,0,0,2,8,3,"Curveball",0,0,0,0,0,0,0,0,"Strategic","Standard",32,-0.01,-0.056
